Facility Name,CMS Certification Number (CCN),Alternate CCN 1,Address 1,Address 2,City,State,Zip Code,Network,VAT Catheter Measure Score,VAT Catheter Achievement Measure Rate/Ratio,Number of Patients Included in VAT Catheter Measure Score Achievement Period,VAT Catheter Achievement Period Numerator,VAT Catheter Achievement Period Denominator,VAT Catheter Improvement Measure Rate/Ratio,VAT Catheter Improvement Period Numerator,VAT Catheter Improvement Period Denominator,VAT Catheter Measure Score Applied,National Avg VAT Catheter Measure Score,VAT Fistula Measure Score,VAT Fistula Achievement Measure Rate/Ratio,Number of Patients Included in VAT Fistula Measure Score Achievement Period,VAT Fistula Achievement Period Numerator,VAT Fistula Achievement Period Denominator,VAT Fistula Improvement Measure Rate/Ratio,VAT Fistula Improvement Period Numerator,VAT Fistula Improvement Period Denominator,VAT Fistula Measure Score Applied,National Avg Fistula Measure Score,Vascular Access Combined Measure Score,National Avg Vascular Access Combined Measure Score,Kt/V Adult Hemodialysis Measure Score,Kt/V Adult Hemodialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Adult Hemodialysis Measure Score Achievement Period,Kt/V Adult Hemodialysis Achievement Period Numerator,Kt/V Adult Hemodialysis Achievement Period Denominator,Kt/V Adult Hemodialysis Improvement Measure Rate/Ratio,Kt/V Adult Hemodialysis Improvement Period Numerator,Kt/V Adult Hemodialysis Improvement Period Denominator,Kt/V Adult Hemodialysis Measure Score Applied,National Avg Kt/V Adult Hemodialysis Measure Score,Kt/V Adult Peritoneal Dialysis Measure Score,Kt/V Adult Peritoneal Dialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Adult Peritoneal Dialysis Measure Score Achievement Period,Kt/V Adult Peritoneal Dialysis Achievement Period Numerator,Kt/V Adult Peritoneal Dialysis Achievement Period Denominator,Kt/V Adult Peritoneal Dialysis Improvement Measure Rate/Ratio,Kt/V Adult Peritoneal Dialysis Improvement Period Numerator,Kt/V Adult Peritoneal Dialysis Improvement Period Denominator,Kt/V Adult Peritoneal Dialysis Measure Score Applied,National Avg Kt/V Adult Peritoneal Dialysis Measure Score,Kt/V Pediatric Hemodialysis Measure Score,Kt/V Pediatric Hemodialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Pediatric Hemodialysis Measure Score Achievement Period,Kt/V Pediatric Hemodialysis Achievement Period Numerator,Kt/V Pediatric Hemodialysis Achievement Period Denominator,Kt/V Pediatric Hemodialysis Improvement Measure Rate/Ratio,Kt/V Pediatric Hemodialysis Improvement Period Numerator,Kt/V Pediatric Hemodialysis Improvement Period Denominator,Kt/V Pediatric Hemodialysis Measure Score Applied,National Avg Kt/V Pediatric Hemodialysis Measure Score,Kt/V Pediatric Peritoneal Dialysis Measure Score,Kt/V Pediatric Peritoneal Dialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Pediatric Peritoneal Dialysis Measure Score Achievement Period,Kt/V Pediatric Peritoneal Dialysis Achievement Period Numerator,Kt/V Pediatric Peritoneal Dialysis Achievement Period Denominator,Kt/V Pediatric Peritoneal Dialysis Improvement Measure Rate/Ratio,Kt/V Pediatric Peritoneal Dialysis Improvement Period Numerator,Kt/V Pediatric Peritoneal Dialysis Improvement Period Denominator,Kt/V Pediatric Peritoneal Dialysis Measure Score Applied,National Avg Kt/V Pediatric Peritoneal Dialysis Measure Score,Kt/V Dialysis Adequacy Combined Measure Score,National Avg Kt/V Dialysis Adequacy Combined Measure Score,Hypercalcemia Measure Score,Hypercalcemia Achievement Measure Rate/Ratio,Number of Patients Included in Hypercalcemia Measure Score Achievement Period,Hypercalcemia Achievement Period Numerator,Hypercalcemia Achievement Period Denominator,Hypercalcemia Improvement Measure Rate/Ratio,Hypercalcemia Improvement Period Numerator,Hypercalcemia Improvement Period Denominator,Hypercalcemia Measure Score Applied,National Avg Hypercalcemia Measure Score,NHSN BSI Measure Score,NHSN BSI Achievement Measure Rate/Ratio,Number of Patients Eligible for NHSN BSI Measure Score Achievement Period,NHSN BSI Achievement Period Numerator,NHSN BSI Achievement Period Denominator,NHSN BSI Improvement Measure Rate/Ratio,NHSN BSI Improvement Period Numerator,NHSN BSI Improvement Period Denominator,NHSN BSI Measure Score Applied,National Avg NHSN BSI Measure Score,ICH CAHPS Measure Score,National Avg ICH CAHPS Measure Score,ICH CAHPS Count of Completed Surveys,ICH CAHPS Neph Comm and Caring Achievement Rate,ICH CAHPS Neph Comm and Caring Improvement Rate,ICH CAHPS Neph Comm and Caring Measure Score Applied,ICH CAHPS Quality of Dialysis Care and Ops Achievement Rate,ICH CAHPS Quality of Dialysis Care and Ops Improvement Rate,ICH CAHPS Quality of Dialysis Care and Ops Measure Score Applied,ICH CAHPS Providing Info to Patients Achievement Rate,ICH CAHPS Providing Info to Patients Improvement Rate,ICH CAHPS Providing Info to Patients Measure Score Applied,ICH CAHPS Overall Rating of Neph Achievement Rate,ICH CAHPS Overall Rating of Neph Improvement Rate,ICH CAHPS Overall Rating of Neph Measure Score Applied,ICH CAHPS Overall Rating of Dialysis Staff Achievement Rate,ICH CAHPS Overall Rating of Dialysis Staff Improvement Rate,ICH CAHPS Overall Rating of Dialysis Staff Measure Score Applied,ICH CAHPS Overall Rating of Dialysis Facility Achievement Rate,ICH CAHPS Overall Rating of Dialysis Facility Improvement Rate,ICH CAHPS Overall Rating of Dialysis Facility Measure Score Applied,Mineral Metabolism Measure Score,Number of Patients Included in Mineral Metabolism Measure Score Achievement Period,National Avg Mineral Metabolism Measure Score,Anemia Management Measure Score,Number of Patients Included in Anemia Management Measure Score Achievement Period,National Avg Anemia Management Measure Score,Clinical Depression Screening and Follow-up Measure Score,Number of Patients Included in Clinical Depression Screening and Follow-up Measure Score Achievement Period,National Avg Clinical Depression Screening and Follow-up Measure Score,NHSN Influenza Measure Score,National Avg NHSN Influenza Measure Score,Pain Assessment and Follow-up Measure Score,Number of Patients Included in Pain Assessment and Follow-up Measure Score Achievement Period,National Avg Pain Assessment and Follow-up Measure Score,SRR Measure Score,SRR Achievement Measure Rate/Ratio,SRR Index Discharges included in Achievement Period,SRR Achievement Period Numerator,SRR Achievement Period Denominator,SRR Improvement Measure Rate/Ratio,SRR Improvement Period Numerator,SRR Improvement Period Denominator,SRR Measure Score Applied,National Avg SRR Measure Score,STrR Measure Score,STrR Achievement Measure Rate/Ratio,STrR Patient-Years at Risk,STrR Achievement Period Numerator,STrR Achievement Period Denominator,STrR Improvement Measure Rate/Ratio,STrR Improvement Period Numerator,STrR Improvement Period Denominator,STrR Measure Score Applied,National Avg STrR Measure Score,Total Performance Score,PY2018 Payment Reduction Percentage,CMS Certification Date,"Ownership as of December 31, 2016",Date of Ownership Record Update
FMC LANGDALE,012513,-,8 MEDICAL PARK,-,VALLEY,AL,36854,8,10,1.84%,53,10,544,2.69%,16,595,Achievement,5,10,95.76%,54,542,566,95.48%,591,619,Achievement,5,10,5,5,95.86%,57,510,532,96.84%,551,569,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,5,7,7,1.52%,73,11,722,5.77%,41,710,Improvement,8,5,0.807,77,2,2.479,1.126,3,2.665,Achievement,5,2,5,39,61.06%,62.45%,Achievement,54.46%,50.77%,Achievement,78.42%,75.37%,Achievement,53.21%,61.08%,Achievement,47.79%,55.45%,Achievement,49.61%,57.74%,Achievement,8,58,9,10,58,10,10,71,10,10,10,10,71,10,9,0.614,42,6,9.767,1.283,17,13.246,Achievement,5,2,1.302,43.18138261,23,17.662,1.428,28,19.609,Achievement,5,60,No Reduction,2/12/1981,FRESENIUS MEDICAL CARE,10/10/2009
FMC OPELIKA,012515,-,2609 VILLAGE PROFESSIONAL DR,STE 2,OPELIKA,AL,36801,8,10,0.96%,96,9,941,0.55%,5,907,Achievement,5,10,88.19%,92,874,991,90.18%,845,937,Achievement,5,10,5,7,97.75%,95,911,932,97.85%,863,882,Achievement,7,8,93.16%,22,142,154,95.12%,195,205,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,8,0.69%,137,9,1313,0.97%,13,1346,Achievement,8,3,1.344,126,5,3.72,0.273,1,3.667,Achievement,5,4,5,63,68.90%,66.44%,Achievement,52.38%,50.00%,Improvement,76.67%,73.44%,Achievement,63.17%,66.92%,Achievement,54.48%,45.61%,Achievement,64.59%,60.54%,Achievement,10,123,9,10,123,10,10,134,10,10,10,10,133,10,8,0.702,84,13,18.511,0.211,3,14.2,Achievement,5,9,0.446,82.66392882,14,31.421,0.513,18,35.094,Achievement,5,68,No Reduction,9/7/1982,FRESENIUS MEDICAL CARE,5/24/2016
DSI SOUTH DIALYSIS,012516,-,3201 3RD AVE SOUTH,-,BIRMINGHAM,AL,35222,8,10,1.12%,38,4,356,3.72%,14,376,Achievement,5,0,47.84%,37,177,370,44.67%,176,394,Achievement,5,5,5,10,99.45%,38,359,361,99.73%,371,372,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,9,0.29%,68,2,696,1.32%,9,680,Achievement,8,6,0.758,64,2,2.64,0.742,2,2.696,Achievement,5,6,5,33,67.93%,No Rate,Achievement,71.42%,No Rate,Achievement,78.97%,No Rate,Achievement,57.67%,No Rate,Achievement,63.37%,No Rate,Achievement,63.74%,No Rate,Achievement,10,47,9,10,47,10,10,68,10,10,10,10,68,10,10,0.576,54,7,12.146,0.823,12,14.581,Achievement,5,7,0.729,39.12936345,11,15.096,1.19,20,16.809,Achievement,5,75,No Reduction,12/2/1982,DIVERSIFIED SPECIALTY INSTITUTES (DSI),7/19/2015
DVA HEALTHCARE RENAL CARE INC,012517,-,15953 ATHENS LIMESTONE DRIVE,-,ATHENS,AL,35613,8,8,4.53%,76,31,684,4.71%,30,637,Achievement,5,5,66.13%,75,494,747,64.77%,445,687,Achievement,5,7,5,8,98.35%,73,656,667,93.36%,534,572,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,6,1.43%,94,13,912,1.92%,16,835,Achievement,8,7,0.44,132,2,4.541,0.407,2,4.908,Achievement,5,4,5,46,59.68%,58.52%,Achievement,56.16%,56.55%,Achievement,81.83%,84.01%,Achievement,59.40%,49.21%,Achievement,61.22%,66.06%,Achievement,68.49%,64.59%,Achievement,8,82,9,10,82,10,10,94,10,10,10,10,93,10,4,1.047,95,23,21.966,1.262,27,21.388,Achievement,5,6,0.823,47.62765229,15,18.224,0.487,9,18.487,Achievement,5,65,No Reduction,1/21/1983,DAVITA,3/6/2012
FMC SCOTTSBORO,012519,-,20998 JOHN T. REID HWY,-,SCOTTSBORO,AL,35768,8,5,9.36%,60,45,481,7.47%,38,509,Achievement,5,9,77.92%,53,413,530,83.27%,463,556,Achievement,5,7,5,7,97.31%,56,470,483,95.01%,476,501,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,6,1.63%,70,10,615,2.74%,16,584,Achievement,8,10,0,101,0,4.395,0.806,3,3.721,Achievement,5,8,5,39,79.43%,70.93%,Achievement,66.11%,65.49%,Achievement,80.42%,75.22%,Achievement,84.13%,62.17%,Achievement,71.84%,57.06%,Achievement,80.09%,65.13%,Achievement,10,63,9,10,63,10,10,67,10,10,10,10,67,10,7,0.778,61,10,12.861,0.646,9,13.934,Achievement,5,3,1.241,37.76317591,18,14.51,1.601,24,14.993,Improvement,5,77,No Reduction,11/5/1984,FRESENIUS MEDICAL CARE,9/26/2013
FMC TROY,012520,-,606 BOTTS AVE,-,TROY,AL,36081,8,7,6.31%,40,27,428,12.53%,61,487,Achievement,5,0,39.05%,39,173,443,41.41%,200,483,Achievement,5,4,5,4,95.40%,43,415,435,92.81%,439,473,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,4,7,5,1.96%,59,12,612,1.88%,13,693,Achievement,8,7,0.575,89,2,3.479,0.579,3,5.182,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,9,45,9,10,45,10,10,57,10,10,10,10,57,10,8,0.728,35,6,8.02,1.266,19,15.006,Achievement,5,8,0.654,30.30800821,8,12.225,1.406,22,15.652,Achievement,5,62,No Reduction,11/19/1984,FRESENIUS MEDICAL CARE,3/6/2012
DCI DOTHAN,012521,-,1630 COLUMBIA HWY,-,DOTHAN,AL,36303,8,10,2.07%,87,18,870,3.04%,27,889,Achievement,5,4,64.79%,79,574,886,65.13%,607,932,Achievement,5,7,5,8,98.47%,86,835,848,97.96%,864,882,Achievement,7,3,82.19%,28,180,219,86.26%,157,182,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,5,2.41%,141,33,1371,5.13%,70,1365,Improvement,8,1,1.635,127,8,4.893,1.517,8,5.274,Achievement,5,10,5,49,78.38%,77.86%,Achievement,71.27%,71.23%,Achievement,92.02%,89.26%,Achievement,83.93%,78.58%,Achievement,81.35%,73.79%,Achievement,86.39%,85.77%,Achievement,10,120,9,10,120,10,10,131,10,10,10,10,130,10,6,0.87,150,36,41.362,0.963,26,27.001,Achievement,5,9,0.47,78.23956194,14,29.768,0.701,23,32.788,Achievement,5,67,No Reduction,3/11/1985,"DIALYSIS CLINIC, INC.",3/7/2012
FMC HUNTSVILLE,012522,-,2325 PANSY STREET,SUITE C,HUNTSVILLE,AL,35801,8,7,6.38%,47,25,392,8.47%,58,685,Achievement,5,6,69.35%,45,301,434,67.63%,489,723,Achievement,5,7,5,9,98.77%,50,401,406,97.38%,633,650,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,6,1.48%,61,8,541,1.16%,10,862,Achievement,8,8,0.319,89,1,3.133,0.889,5,5.623,Achievement,5,No Score,5,<30,No Rate,72.96%,N/A,No Rate,65.17%,N/A,No Rate,79.02%,N/A,No Rate,73.63%,N/A,No Rate,61.09%,N/A,No Rate,69.10%,N/A,10,52,9,10,52,10,10,58,10,10,10,10,57,10,5,0.979,37,8,7.794,1.063,21,19.753,Achievement,5,7,0.679,29.50034223,7,10.31,0.801,17,21.22,Achievement,5,76,No Reduction,8/20/1985,FRESENIUS MEDICAL CARE,9/14/2015
PHENIX CITY DIALYSIS,012523,-,4391 RIVERCHASE DRIVE,-,PHENIX CITY,AL,36867,8,7,5.97%,64,35,586,4.76%,28,588,Achievement,5,8,74.18%,63,474,639,72.37%,461,637,Achievement,5,7,5,8,98.28%,64,570,580,97.97%,578,590,Achievement,7,10,99.12%,13,112,113,99.24%,131,132,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,9,0.12%,83,1,827,0.71%,6,849,Achievement,8,7,0.529,131,2,3.78,1.614,5,3.098,Achievement,5,2,5,38,57.13%,61.96%,Achievement,57.72%,55.72%,Achievement,76.00%,75.89%,Achievement,58.01%,58.08%,Achievement,45.31%,46.05%,Achievement,53.05%,53.64%,Achievement,9,85,9,10,85,10,10,87,10,10,10,10,87,10,3,1.074,94,24,22.348,0.768,15,19.534,Achievement,5,5,0.994,53.99589322,19,19.118,1.687,39,23.119,Achievement,5,62,No Reduction,9/23/1985,DAVITA,5/2/2014
FMC EAST MOBILE,012524,-,1217 GOVERNMENT ST,-,MOBILE,AL,36604,8,8,4.23%,72,27,639,3.20%,22,687,Achievement,5,3,61.19%,63,402,657,62.53%,454,726,Achievement,5,6,5,3,94.95%,69,564,594,92.77%,616,664,Achievement,7,9,95.79%,44,296,309,93.28%,333,357,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,5,7,9,0.13%,171,2,1485,0.06%,1,1620,Achievement,8,6,0.686,166,4,5.83,0.295,2,6.787,Achievement,5,4,5,39,61.24%,59.98%,Achievement,61.51%,57.13%,Achievement,79.27%,73.36%,Achievement,47.79%,52.79%,Achievement,62.65%,46.38%,Achievement,63.31%,55.88%,Achievement,9,118,9,10,120,10,10,169,10,10,10,10,169,10,4,1.032,175,42,40.695,1.209,49,40.518,Achievement,5,4,1.102,75.64134155,30,27.233,1.456,46,31.603,Achievement,5,57,No Reduction,12/1/1985,FRESENIUS MEDICAL CARE,5/3/2016
FMC WEST MOBILE,012525,-,6601 WALL STREET,SUITE A,MOBILE,AL,36695,8,7,6.28%,61,37,589,8.48%,53,625,Achievement,5,1,54.93%,57,340,619,56.99%,375,658,Achievement,5,4,5,7,97.39%,64,598,614,96.93%,600,619,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,10,0.00%,89,0,888,0.48%,4,841,Achievement,8,5,0.823,113,4,4.857,1.664,9,5.409,Achievement,5,2,5,40,61.34%,49.79%,Improvement,49.73%,47.92%,Achievement,71.37%,75.82%,Achievement,45.53%,42.27%,Achievement,55.13%,42.37%,Improvement,56.01%,43.33%,Improvement,9,66,9,10,66,10,10,85,10,10,10,10,85,10,5,0.974,54,11,11.297,0.89,21,23.594,Achievement,5,9,0.543,30.71321013,7,12.887,0.759,15,19.753,Achievement,5,57,No Reduction,12/2/1985,FRESENIUS MEDICAL CARE,3/6/2012
RCG PRINCETON,012526,-,708 COTTON AVE SW,-,BIRMINGHAM,AL,35211,8,8,5.27%,79,40,759,2.17%,18,828,Achievement,5,0,46.21%,77,372,805,50.96%,426,836,Achievement,5,4,5,8,98.01%,83,738,753,97.38%,782,803,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,5,2.00%,137,26,1298,1.16%,16,1375,Achievement,8,5,0.979,174,7,7.149,0.662,6,9.061,Achievement,5,5,5,50,73.46%,65.22%,Achievement,63.13%,62.71%,Achievement,76.59%,75.54%,Achievement,58.82%,60.85%,Achievement,62.60%,62.72%,Achievement,61.70%,53.60%,Achievement,10,86,9,10,86,10,10,135,10,10,10,10,135,10,1,1.28,110,30,23.441,1.058,28,26.461,Achievement,5,6,0.781,60.42984257,18,23.046,1.127,29,25.737,Achievement,5,55,No Reduction,9/18/1985,FRESENIUS MEDICAL CARE,3/6/2012
DCI ENTERPRISE,012527,-,3861 SALEM ROAD,-,ENTERPRISE,AL,36330,8,10,2.15%,60,13,606,2.89%,17,588,Achievement,5,9,77.92%,57,487,625,77.16%,483,626,Achievement,5,10,5,10,99.65%,60,572,574,99.16%,588,593,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,6,1.51%,70,11,728,4.12%,30,729,Achievement,8,0,3.227,75,10,3.099,1.165,4,3.435,Achievement,5,10,5,36,74.55%,80.66%,Achievement,72.48%,71.62%,Achievement,91.25%,88.23%,Achievement,77.84%,73.57%,Achievement,88.20%,72.52%,Achievement,93.73%,87.05%,Achievement,10,60,9,10,60,10,10,68,10,10,10,10,68,10,6,0.86,78,19,22.09,0.568,8,14.076,Achievement,5,8,0.585,47.35660507,11,18.816,0.723,14,19.361,Achievement,5,75,No Reduction,7/4/1986,"DIALYSIS CLINIC, INC.",4/2/2009
FMC CAHABA VALLEY,012528,-,120 CAHABA VALLEY PARKWAY,SUITE 150,PELHAM,AL,35124,8,4,11.05%,42,41,371,15.64%,61,390,Achievement,5,4,62.92%,41,263,418,54.03%,228,422,Achievement,5,4,5,9,99.21%,47,379,382,95.61%,370,387,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,10,0.00%,61,0,542,3.23%,18,558,Achievement,8,1,1.713,131,6,3.503,0.663,3,4.524,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,10,53,9,10,53,10,10,59,10,10,10,10,59,10,3,1.061,56,14,13.197,1.127,19,16.866,Achievement,5,8,0.576,27.61670089,6,10.425,0.602,7,11.621,Achievement,5,57,No Reduction,9/17/1986,FRESENIUS MEDICAL CARE,9/17/2004
FLORENCE DIALYSIS,012529,-,422 EAST DR. HICKS BLVD,-,FLORENCE,AL,35630,8,10,1.78%,93,15,842,2.73%,21,769,Achievement,5,7,73.34%,87,652,889,69.20%,564,815,Achievement,5,9,5,6,97.07%,94,795,819,94.66%,709,749,Achievement,7,7,90.71%,39,293,323,89.41%,346,387,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,6,7,6,1.49%,141,19,1272,1.92%,25,1305,Achievement,8,3,1.214,142,5,4.117,0.425,2,4.702,Achievement,5,1,5,37,46.35%,44.25%,Achievement,51.96%,58.02%,Achievement,78.91%,79.89%,Achievement,37.22%,40.68%,Achievement,51.16%,58.30%,Achievement,47.72%,56.89%,Achievement,6,134,9,10,134,10,10,137,10,10,10,10,136,10,4,1.058,202,50,47.267,1.042,39,37.437,Achievement,5,1,1.413,79.77002053,44,31.14,1.177,37,31.423,Achievement,5,49,No Reduction,9/16/1986,DAVITA,3/6/2012
RAI EAST 11TH ST ANNISTON,012530,-,522 EAST 11TH STREET,1ST FLOOR,ANNISTON,AL,36207,8,6,8.04%,73,48,597,2.14%,13,607,Achievement,5,0,52.62%,65,341,648,54.70%,355,649,Achievement,5,3,5,9,99.16%,76,592,597,97.17%,583,600,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,6,1.36%,94,11,806,0.78%,6,769,Achievement,8,7,0.533,116,3,5.631,0.982,4,4.072,Achievement,5,0,5,32,47.06%,60.55%,Achievement,49.28%,52.05%,Achievement,61.97%,68.91%,Achievement,42.54%,63.23%,Achievement,49.11%,50.37%,Achievement,48.87%,55.56%,Achievement,10,77,9,10,77,10,10,88,10,10,10,10,88,10,5,0.931,98,23,24.701,0.943,21,22.272,Achievement,5,2,1.281,42.18206708,21,16.397,1.617,26,16.084,Achievement,5,52,No Reduction,1/7/1987,NOT A CHAIN,3/6/2012
FMC JACKSON (TOMBIGBEE),012531,-,215 WALKER SPRINGS RD,-,JACKSON,AL,36545,8,7,6.12%,60,35,572,3.35%,19,568,Achievement,5,3,60.10%,56,357,594,64.67%,399,617,Achievement,5,5,5,6,97.14%,64,543,559,98.40%,555,564,Achievement,7,10,98.89%,11,89,90,97.10%,67,69,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,9,0.36%,89,3,834,0.28%,2,716,Achievement,8,8,0.277,104,1,3.617,0.601,2,3.326,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,10,76,9,9,76,10,10,87,10,10,10,10,87,10,3,1.077,64,15,13.923,0.595,6,10.083,Achievement,5,2,1.296,48.46269678,24,18.519,0.933,18,19.283,Achievement,5,63,No Reduction,1/29/1987,FRESENIUS MEDICAL CARE,3/6/2012
DCI EUFAULA,012532,-,123 A EAST BARBOUR STREET,-,EUFAULA,AL,36027,8,10,1.58%,41,6,379,5.43%,22,405,Achievement,5,7,72.29%,39,287,397,60.24%,256,425,Achievement,5,9,5,10,99.74%,41,379,380,99.01%,400,404,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,6,1.45%,60,8,553,3.54%,19,537,Achievement,8,10,0,63,0,2.183,1.564,5,3.197,Achievement,5,9,5,30,86.43%,No Rate,Achievement,74.39%,No Rate,Achievement,82.14%,No Rate,Achievement,74.53%,No Rate,Achievement,82.70%,No Rate,Achievement,92.93%,No Rate,Achievement,10,42,9,10,42,10,10,58,10,10,10,10,57,10,3,1.095,55,15,13.695,0.594,5,8.413,Achievement,5,10,0.389,30.22313484,5,12.843,0.451,6,13.301,Achievement,5,88,No Reduction,11/25/1987,"DIALYSIS CLINIC, INC.",3/28/2014
WALKER COUNTY DIALYSIS,012533,-,260 6TH AVENUE NORTH,-,JASPER,AL,35504,8,7,6.53%,26,16,245,7.75%,22,284,Achievement,5,3,62.16%,26,161,259,53.38%,158,296,Achievement,5,5,5,9,98.77%,31,241,244,98.87%,263,266,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,2,3.31%,51,15,453,4.03%,18,447,Achievement,8,4,1.164,54,3,2.578,1.321,3,2.271,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,6,35,9,10,35,10,10,51,10,10,10,10,51,10,3,1.136,43,12,10.565,1.035,10,9.666,Achievement,5,7,0.764,21.29500342,6,7.85,0.67,7,10.441,Achievement,5,56,No Reduction,12/29/1987,DAVITA,5/15/2012
BESSEMER KIDNEY CENTER,012534,-,975 9TH AVE SW,SUITE 500,BESSEMER,AL,35022,8,5,9.19%,40,33,359,7.80%,29,372,Achievement,5,0,27.37%,35,104,380,39.02%,144,369,Achievement,5,3,5,8,98.02%,37,347,354,97.79%,354,362,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,3,2.95%,71,20,678,3.91%,28,717,Achievement,8,5,0.905,93,4,4.422,0,0,4.267,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,10,40,9,10,40,10,10,70,10,10,10,10,70,10,9,0.652,63,10,15.338,0.882,15,17.01,Achievement,5,8,0.554,33.229295,7,12.639,1.28,16,12.499,Achievement,5,63,No Reduction,3/22/1988,FRESENIUS MEDICAL CARE,10/29/2008
